Time (s), AI0 (V) 
1.750000E+0,2.697831E+0
1.760000E+0,2.699147E+0
1.770000E+0,2.695529E+0
1.780000E+0,2.696516E+0
1.790000E+0,2.699805E+0
1.800000E+0,2.696516E+0
1.810000E+0,2.698160E+0
1.820000E+0,2.698160E+0
1.830000E+0,2.696187E+0
1.840000E+0,2.699476E+0
1.850000E+0,2.696845E+0
1.860000E+0,2.695858E+0
1.870000E+0,2.698489E+0
1.880000E+0,2.696516E+0
1.890000E+0,2.697174E+0
1.900000E+0,2.699476E+0
1.910000E+0,2.696187E+0
1.920000E+0,2.698818E+0
1.930000E+0,2.697831E+0
1.940000E+0,2.696187E+0
1.950000E+0,2.699805E+0
1.960000E+0,2.697831E+0
1.970000E+0,2.695858E+0
1.980000E+0,2.700134E+0
1.990000E+0,2.695529E+0
2.000000E+0,2.697831E+0
2.010000E+0,2.699147E+0
2.020000E+0,2.695858E+0
2.030000E+0,2.697831E+0
2.040000E+0,2.697831E+0
2.050000E+0,2.695858E+0
2.060000E+0,2.698818E+0
2.070000E+0,2.697831E+0
2.080000E+0,2.695200E+0
2.090000E+0,2.700463E+0
2.100000E+0,2.697174E+0
2.110000E+0,2.695858E+0
2.120000E+0,2.699476E+0
2.130000E+0,2.696516E+0
2.140000E+0,2.697174E+0
2.150000E+0,2.698489E+0
2.160000E+0,2.694543E+0
2.170000E+0,2.697503E+0
2.180000E+0,2.698160E+0
2.190000E+0,2.696845E+0
2.200000E+0,2.699805E+0
2.210000E+0,2.696845E+0
2.220000E+0,2.696845E+0
2.230000E+0,2.699476E+0
2.240000E+0,2.696845E+0
2.250000E+0,NaN
2.260000E+0,NaN
2.270000E+0,NaN
2.280000E+0,NaN
2.290000E+0,NaN
2.300000E+0,NaN
2.310000E+0,NaN
2.320000E+0,NaN
2.330000E+0,NaN
2.340000E+0,NaN
2.350000E+0,NaN
2.360000E+0,NaN
2.370000E+0,NaN
2.380000E+0,NaN
2.390000E+0,NaN
2.400000E+0,NaN
2.410000E+0,NaN
2.420000E+0,NaN
2.430000E+0,NaN
2.440000E+0,NaN
2.450000E+0,NaN
2.460000E+0,NaN
2.470000E+0,NaN
2.480000E+0,NaN
2.490000E+0,NaN
2.500000E+0,NaN
2.510000E+0,NaN
2.520000E+0,NaN
2.530000E+0,NaN
2.540000E+0,NaN
2.550000E+0,NaN
2.560000E+0,NaN
2.570000E+0,NaN
2.580000E+0,NaN
2.590000E+0,NaN
2.600000E+0,NaN
2.610000E+0,NaN
2.620000E+0,NaN
2.630000E+0,NaN
2.640000E+0,NaN
2.650000E+0,NaN
2.660000E+0,NaN
2.670000E+0,NaN
2.680000E+0,NaN
2.690000E+0,NaN
2.700000E+0,NaN
2.710000E+0,NaN
2.720000E+0,NaN
2.730000E+0,NaN
2.740000E+0,NaN
2.750000E+0,NaN
2.760000E+0,NaN
2.770000E+0,NaN
2.780000E+0,NaN
2.790000E+0,NaN
2.800000E+0,NaN
2.810000E+0,NaN
2.820000E+0,NaN
2.830000E+0,NaN
2.840000E+0,NaN
2.850000E+0,NaN
2.860000E+0,NaN
2.870000E+0,NaN
2.880000E+0,NaN
2.890000E+0,NaN
2.900000E+0,NaN
2.910000E+0,NaN
2.920000E+0,NaN
2.930000E+0,NaN
2.940000E+0,NaN
2.950000E+0,NaN
2.960000E+0,NaN
2.970000E+0,NaN
2.980000E+0,NaN
2.990000E+0,NaN
